codigo_inep,ano,n_redacoes,media_c1,media_c2,media_c3,media_c4,media_c5
35800200,2024,18,145.56,181.11,150.0,161.11,181.11
35800247,2024,16,142.5,171.25,135.0,140.0,147.5
35800387,2024,10,128.0,140.0,120.0,134.0,146.0
35800612,2024,29,140.69,164.83,135.17,146.9,131.72
35800971,2024,15,128.0,153.33,117.33,129.33,112.0
35801458,2024,12,141.67,176.67,145.0,145.0,125.0
35801793,2024,34,146.47,177.65,150.0,164.12,158.82
35801859,2024,14,134.29,167.14,128.57,150.0,137.14
35802013,2024,20,123.0,147.0,124.0,128.0,110.0
35802050,2024,24,132.5,164.17,135.83,149.17,134.17
35802086,2024,12,138.33,168.33,141.67,141.67,150.0
35802104,2024,11,132.73,174.55,129.09,150.91,143.64
35802136,2024,16,132.5,157.5,133.75,140.0,128.75
35802141,2024,43,141.86,175.81,146.51,160.93,167.91
35802189,2024,19,142.11,173.68,142.11,158.95,135.79
35802190,2024,46,127.83,149.57,129.57,135.22,130.43
35802220,2024,50,136.4,168.4,137.2,151.6,148.0
35802232,2024,17,131.76,164.71,130.59,147.06,131.76
35802244,2024,60,146.67,178.33,151.33,164.33,167.67
35802281,2024,33,136.36,154.55,130.91,144.85,132.73
35802311,2024,21,139.05,176.19,140.95,153.33,155.24
35802347,2024,30,146.0,178.67,154.67,166.0,174.0
35802384,2024,21,133.33,159.05,130.48,147.62,128.57
35802505,2024,22,141.82,174.55,152.73,167.27,170.91
35802578,2024,37,154.05,183.78,158.38,178.92,185.41
35802839,2024,18,160.0,190.0,171.11,183.33,193.33
35802852,2024,39,140.0,166.15,142.05,151.79,148.72
35803066,2024,14,122.86,150.0,125.71,131.43,115.71
35803170,2024,10,134.0,174.0,138.0,140.0,126.0
35803200,2024,15,141.33,164.0,134.67,153.33,138.67
35803224,2024,12,135.0,168.33,143.33,150.0,140.0
35803571,2024,21,143.81,171.43,140.95,159.05,162.86
35803844,2024,35,134.86,164.0,137.71,142.29,134.29
35803868,2024,19,143.16,181.05,147.37,164.21,165.26
35803881,2024,25,117.6,136.8,115.2,125.6,108.8
35803996,2024,18,147.78,163.33,144.44,166.67,164.44
35804101,2024,11,127.27,161.82,120.0,132.73,125.45
35805048,2024,25,136.0,165.6,144.8,152.8,154.4
35805051,2024,10,122.0,166.0,130.0,150.0,158.0
35805063,2024,24,130.0,175.83,134.17,148.33,139.17
35805257,2024,24,136.67,153.33,135.83,140.83,140.0
35805439,2024,16,132.5,158.75,133.75,146.25,132.5
35805440,2024,47,129.36,164.68,128.94,137.45,128.51
35805452,2024,25,135.2,164.0,126.4,134.4,120.0
35805555,2024,150,153.6,183.6,159.87,177.33,186.93
35805567,2024,21,137.14,174.29,140.95,152.38,145.71
35805683,2024,19,137.89,162.11,137.89,146.32,145.26
35805695,2024,15,128.0,161.33,129.33,142.67,112.0
35805701,2024,22,136.36,170.91,139.09,147.27,138.18
35805973,2024,22,132.73,155.45,136.36,145.45,135.45
35806122,2024,77,129.61,159.74,131.17,136.1,131.17
35806286,2024,76,139.21,170.79,137.63,150.79,160.26
35806389,2024,19,135.79,160.0,131.58,152.63,147.37
35806420,2024,16,131.25,156.25,123.75,142.5,128.75
35806444,2024,23,136.52,167.83,140.87,140.87,143.48
35806468,2024,11,127.27,167.27,132.73,147.27,149.09
35806500,2024,12,140.0,166.67,136.67,146.67,150.0
35806572,2024,19,147.37,186.32,150.53,154.74,158.95
35806584,2024,13,133.85,166.15,138.46,155.38,163.08
35807618,2024,14,130.0,161.43,135.71,144.29,141.43
35807680,2024,15,136.0,161.33,134.67,149.33,140.0
35807813,2024,13,123.08,140.0,118.46,123.08,75.38
35807825,2024,16,133.75,167.5,136.25,145.0,153.75
35808003,2024,16,128.75,151.25,126.25,142.5,137.5
35808040,2024,17,128.24,162.35,125.88,143.53,125.88
35808076,2024,20,150.0,176.0,155.0,172.0,185.0
35808167,2024,11,130.91,172.73,136.36,143.64,172.73
35808210,2024,45,138.67,170.67,139.56,157.78,144.89
35808246,2024,74,140.0,174.59,143.51,154.32,154.59
35808301,2024,73,126.58,155.62,124.38,141.92,131.23
35808325,2024,9,131.11,166.67,151.11,162.22,180.0
35808337,2024,19,138.95,180.0,152.63,157.89,150.53
35808489,2024,15,132.0,154.67,126.67,152.0,124.0
35808581,2024,13,147.69,180.0,152.31,161.54,173.85
35808660,2024,29,127.59,170.34,134.48,142.07,154.48
35808702,2024,9,131.11,142.22,126.67,131.11,93.33
35808830,2024,10,122.0,148.0,118.0,124.0,100.0
35809044,2024,61,147.87,174.75,156.72,168.85,166.23
35809159,2024,26,140.0,161.54,144.62,151.54,146.15
35809184,2024,22,125.45,153.64,120.0,131.82,93.64
35809287,2024,15,137.33,164.0,134.67,152.0,133.33
35809305,2024,30,130.67,146.0,122.67,137.33,122.0
35809385,2024,74,142.43,174.32,144.86,158.38,156.22
35809445,2024,43,144.19,168.84,145.58,157.21,169.77
35809457,2024,12,141.67,166.67,146.67,148.33,155.0
35809469,2024,14,135.71,170.0,130.0,151.43,148.57
35809494,2024,21,139.05,167.62,140.95,147.62,142.86
35809512,2024,30,142.0,182.67,149.33,164.67,156.0
35809559,2024,58,137.59,170.69,139.66,150.34,140.0
35809676,2024,80,135.0,165.75,137.25,150.0,143.0
35809688,2024,22,120.0,140.0,110.91,128.18,100.0
35809706,2024,14,124.29,161.43,118.57,138.57,121.43
35809724,2024,20,117.0,149.0,118.0,132.0,121.0
35809883,2024,16,123.75,153.75,122.5,137.5,103.75
35809895,2024,16,132.5,166.25,138.75,151.25,132.5
35809901,2024,15,138.67,170.67,130.67,150.67,137.33
35810046,2024,8,135.0,155.0,127.5,142.5,122.5
35810095,2024,53,140.75,174.34,144.53,164.53,160.75
35810228,2024,16,142.5,168.75,145.0,156.25,153.75
35810307,2024,36,135.0,162.22,131.11,140.56,151.67
35810356,2024,46,136.96,173.91,137.83,153.48,151.74
35810538,2024,35,129.14,157.71,129.14,136.0,126.86
35810548,2024,10,128.0,170.0,126.0,142.0,134.0
35810575,2024,25,132.8,157.6,128.8,140.8,138.4
35810617,2024,32,134.38,165.0,134.38,144.38,126.25
35810630,2024,40,137.0,163.0,133.5,146.0,137.0
35810794,2024,26,140.77,172.31,141.54,157.69,141.54
35810939,2024,10,146.0,174.0,148.0,154.0,160.0
35810940,2024,31,124.52,162.58,127.74,132.26,105.81
35811142,2024,41,138.05,168.78,136.1,156.59,154.15
35811191,2024,12,135.0,168.33,130.0,146.67,146.67
35811269,2024,16,123.75,147.5,123.75,133.75,96.25
35811359,2024,11,127.27,161.82,129.09,127.27,141.82
35811385,2024,43,141.4,176.74,148.37,157.67,156.74
35811403,2024,17,132.94,169.41,134.12,148.24,138.82
35811476,2024,66,132.42,158.48,130.61,134.85,122.73
35811543,2024,13,127.69,163.08,123.08,138.46,126.15
35811658,2024,12,136.67,168.33,150.0,153.33,143.33
35811683,2024,65,130.46,158.46,131.08,140.62,126.15
35811816,2024,16,135.0,178.75,140.0,152.5,143.75
35812031,2024,12,126.67,155.0,121.67,125.0,101.67
35812900,2024,49,134.29,164.08,133.06,149.39,137.96
35812912,2024,13,136.92,150.77,124.62,135.38,109.23
35813000,2024,70,145.71,162.57,149.43,165.43,167.43
35813114,2024,14,124.29,152.86,121.43,134.29,107.14
35813916,2024,10,130.0,154.0,132.0,134.0,154.0
35813936,2024,36,134.44,170.0,137.22,157.78,162.22
35900023,2024,23,134.78,154.78,121.74,138.26,114.78
35900035,2024,33,113.33,130.91,109.09,113.94,86.06
35900060,2024,33,119.39,140.0,112.73,126.06,85.45
35900072,2024,26,118.46,135.38,106.92,110.77,81.54
35900102,2024,27,117.78,144.44,108.89,123.7,96.3
35900114,2024,3,126.67,140.0,100.0,133.33,126.67
35900138,2024,17,114.12,132.94,107.06,121.18,88.24
35900148,2024,64,120.94,146.25,113.75,121.56,101.56
35900151,2024,106,119.81,142.45,114.34,125.28,99.43
35900163,2024,13,110.77,133.85,104.62,116.92,84.62
35900187,2024,31,121.29,134.19,109.68,114.84,96.13
35900217,2024,12,115.0,126.67,106.67,105.0,106.67
35900229,2024,11,116.36,127.27,101.82,120.0,80.0
35900266,2024,12,118.33,130.0,106.67,118.33,90.0
35900285,2024,5,96.0,88.0,88.0,88.0,68.0
35900291,2024,31,112.9,135.48,105.81,107.1,65.16
35900345,2024,15,129.33,160.0,128.0,132.0,125.33
35900357,2024,13,115.38,133.85,109.23,120.0,96.92
35900369,2024,72,117.5,135.28,109.72,115.83,82.78
35900424,2024,7,120.0,162.86,111.43,142.86,111.43
35900436,2024,8,107.5,115.0,110.0,107.5,65.0
35900461,2024,9,108.89,135.56,113.33,122.22,102.22
35900527,2024,37,112.43,139.46,112.97,116.76,92.43
35900576,2024,10,114.0,138.0,110.0,118.0,60.0
35900588,2024,21,114.29,136.19,110.48,120.95,90.48
35900631,2024,11,118.18,152.73,105.45,118.18,63.64
35900655,2024,33,119.39,146.06,118.79,126.67,102.42
35900667,2024,3,100.0,153.33,120.0,120.0,66.67
35900679,2024,24,117.5,146.67,112.5,124.17,100.0
35900709,2024,18,114.44,143.33,111.11,115.56,100.0
35900758,2024,28,125.0,158.57,117.14,125.71,115.71
35900771,2024,44,120.91,139.55,115.91,124.09,105.45
35900795,2024,33,128.48,161.21,134.55,146.67,130.3
35900916,2024,47,116.17,134.04,105.11,115.32,80.43
35900965,2024,8,122.5,147.5,127.5,130.0,105.0
35900990,2024,52,123.08,156.54,121.54,127.69,106.54
35901027,2024,19,115.79,138.95,105.26,120.0,98.95
35901064,2024,68,116.18,135.59,104.41,115.88,86.76
35901076,2024,36,115.56,133.33,111.11,118.89,98.33
35901088,2024,8,125.0,150.0,117.5,122.5,120.0
35901097,2024,21,123.81,156.19,120.0,125.71,105.71
35901118,2024,8,122.5,162.5,117.5,132.5,122.5
35901124,2024,6,116.67,123.33,100.0,106.67,90.0
35901131,2024,14,118.57,144.29,115.71,135.71,124.29
35901155,2024,21,104.76,129.52,101.9,108.57,93.33
35901167,2024,16,123.75,140.0,111.25,120.0,105.0
35901192,2024,89,114.16,132.36,106.97,114.83,85.62
35901222,2024,20,113.0,138.0,106.0,123.0,91.0
35901246,2024,10,108.0,132.0,108.0,102.0,84.0
35901261,2024,24,112.5,123.33,99.17,110.0,74.17
35901271,2024,18,113.33,141.11,114.44,118.89,92.22
35901295,2024,5,116.0,132.0,108.0,120.0,100.0
35901313,2024,5,108.0,132.0,96.0,120.0,72.0
35901325,2024,11,120.0,129.09,105.45,107.27,89.09
35901337,2024,1,80.0,80.0,40.0,100.0,20.0
35901386,2024,61,119.34,141.97,111.8,117.38,82.62
35901398,2024,15,116.0,121.33,104.0,113.33,65.33
35901404,2024,42,111.9,132.86,104.76,113.81,77.14
35901489,2024,22,109.09,115.45,98.18,106.36,58.18
35901507,2024,7,122.86,145.71,117.14,120.0,94.29
35901520,2024,14,114.29,142.86,107.14,118.57,88.57
35901532,2024,9,111.11,120.0,93.33,108.89,91.11
35901581,2024,23,116.52,134.78,104.35,116.52,90.43
35901600,2024,24,114.17,142.5,108.33,113.33,83.33
35901659,2024,48,121.25,142.92,107.5,118.33,92.5
35901684,2024,18,120.0,147.78,122.22,126.67,95.56
35901702,2024,31,110.97,138.71,105.16,105.81,85.16
35901714,2024,38,111.58,135.79,105.79,115.79,88.95
35901726,2024,40,116.0,141.5,108.5,116.5,89.0
35901748,2024,12,121.67,150.0,123.33,131.67,88.33
35901751,2024,32,110.62,142.5,106.88,125.0,97.5
35901799,2024,12,116.67,136.67,113.33,120.0,96.67
35901805,2024,60,115.33,140.0,110.0,118.67,87.33
35901830,2024,87,121.61,150.8,119.08,126.67,110.11
35901878,2024,13,109.23,127.69,107.69,110.77,87.69
35901885,2024,12,116.67,128.33,110.0,113.33,100.0
35901912,2024,19,120.0,145.26,113.68,124.21,112.63
35901921,2024,21,114.29,137.14,107.62,115.24,106.67
35901945,2024,29,127.59,157.24,124.83,133.1,118.62
35901970,2024,10,108.0,124.0,96.0,104.0,88.0
35901994,2024,34,109.41,132.94,102.35,110.0,74.71
35902020,2024,43,121.4,154.42,120.47,135.35,138.14
35902032,2024,40,123.0,139.5,114.0,123.0,93.0
35902044,2024,42,110.95,133.81,105.71,110.95,77.14
35902100,2024,19,108.42,134.74,101.05,108.42,85.26
35902135,2024,9,126.67,142.22,113.33,135.56,102.22
35902159,2024,19,120.0,151.58,110.53,124.21,97.89
35902184,2024,11,109.09,141.82,100.0,116.36,98.18
35902226,2024,44,113.64,138.18,111.82,119.55,87.73
35902263,2024,67,126.27,150.45,120.9,129.25,97.91
35902287,2024,49,118.37,140.0,109.8,116.33,94.29
35902305,2024,24,123.33,155.83,122.5,130.0,109.17
35902330,2024,66,113.33,135.15,104.24,113.94,91.82
35902366,2024,8,125.0,155.0,120.0,130.0,87.5
35902378,2024,17,107.06,128.24,104.71,112.94,58.82
35902385,2024,15,118.67,137.33,106.67,126.67,94.67
35902408,2024,20,113.0,152.0,120.0,120.0,97.0
35902494,2024,26,116.15,137.69,114.62,127.69,90.77
35902500,2024,63,118.1,145.71,115.56,124.76,104.13
35902512,2024,49,113.06,134.69,106.53,118.37,91.02
35902548,2024,53,123.77,140.75,114.72,124.53,91.32
35902559,2024,8,100.0,110.0,97.5,112.5,72.5
35902573,2024,26,119.23,145.38,115.38,126.92,84.62
35902597,2024,61,113.44,129.84,105.57,116.07,84.26
35902603,2024,4,115.0,135.0,110.0,125.0,85.0
35902615,2024,23,117.39,137.39,106.96,113.91,107.83
35902627,2024,44,113.18,141.82,108.18,115.45,90.45
35902639,2024,56,113.21,135.0,109.29,116.43,82.5
35902652,2024,7,85.71,117.14,82.86,97.14,100.0
35902676,2024,17,124.71,156.47,121.18,125.88,120.0
35902743,2024,8,112.5,125.0,87.5,90.0,57.5
35902755,2024,39,114.87,131.79,109.74,117.95,85.64
35902809,2024,20,111.0,144.0,96.0,120.0,78.0
35902810,2024,8,110.0,137.5,117.5,117.5,120.0
35902834,2024,13,112.31,135.38,104.62,106.15,72.31
35902861,2024,23,120.87,155.65,119.13,130.43,110.43
35902901,2024,17,112.94,143.53,112.94,123.53,92.94
35902913,2024,49,118.37,151.43,111.43,121.22,101.63
35902925,2024,103,125.24,152.23,123.5,131.84,106.41
35902937,2024,13,116.92,144.62,107.69,113.85,89.23
35903012,2024,16,116.25,115.0,98.75,105.0,58.75
35903048,2024,13,107.69,138.46,98.46,113.85,73.85
35903061,2024,39,119.49,144.62,109.23,118.46,78.46
35903073,2024,31,107.1,132.9,102.58,112.26,83.87
35903097,2024,43,120.47,144.65,113.95,121.86,94.42
35903127,2024,27,120.74,146.67,111.85,125.93,114.07
35903188,2024,20,120.0,144.0,114.0,122.0,82.0
35903206,2024,20,120.0,134.0,115.0,123.0,90.0
35903231,2024,23,115.65,139.13,111.3,123.48,87.83
35903243,2024,33,118.18,140.0,110.3,117.58,84.85
35903267,2024,28,113.57,145.0,114.29,122.14,91.43
35903309,2024,25,112.8,132.8,101.6,109.6,68.0
35903310,2024,10,116.0,132.0,114.0,124.0,96.0
35903371,2024,9,117.78,140.0,106.67,108.89,93.33
35903498,2024,24,112.5,136.67,105.83,114.17,101.67
35903516,2024,16,135.0,162.5,133.75,145.0,135.0
35903528,2024,7,108.57,142.86,102.86,114.29,85.71
35903620,2024,9,122.22,137.78,115.56,126.67,124.44
35903632,2024,7,100.0,105.71,82.86,111.43,74.29
35903700,2024,25,118.4,138.4,109.6,116.8,74.4
35903711,2024,8,110.0,147.5,102.5,120.0,85.0
35903723,2024,58,111.38,138.97,110.69,116.21,98.28
35903772,2024,28,122.14,145.0,113.57,123.57,101.43
35903784,2024,28,122.14,142.14,114.29,125.71,96.43
35903796,2024,11,121.82,143.64,118.18,118.18,96.36
35903814,2024,1,120.0,120.0,120.0,120.0,80.0
35903875,2024,12,116.67,126.67,108.33,110.0,81.67
35903899,2024,57,112.63,136.49,109.12,116.49,89.47
35903929,2024,30,118.67,138.67,116.0,122.0,99.33
35903930,2024,31,109.68,131.61,106.45,114.84,85.81
35903985,2024,21,116.19,129.52,102.86,115.24,85.71
35903991,2024,42,112.86,139.05,116.67,119.05,95.71
35904016,2024,33,116.36,133.94,108.48,116.97,93.33
35904041,2024,15,122.67,141.33,120.0,125.33,101.33
35904090,2024,12,111.67,125.0,101.67,111.67,71.67
35904173,2024,81,115.56,138.27,109.38,114.57,90.12
35904181,2024,22,112.73,140.0,101.82,113.64,88.18
35904211,2024,11,96.36,123.64,92.73,107.27,65.45
35904223,2024,19,110.53,138.95,111.58,116.84,109.47
35904247,2024,61,117.38,146.89,114.43,121.64,103.28
35904259,2024,10,110.0,134.0,102.0,120.0,78.0
35904284,2024,17,110.59,134.12,102.35,108.24,82.35
35904296,2024,39,115.9,140.0,108.72,121.03,81.54
35904302,2024,55,114.91,138.91,108.36,120.36,81.45
35904405,2024,35,118.29,150.29,118.86,130.29,110.86
35904417,2024,18,121.11,143.33,118.89,124.44,112.22
35904430,2024,11,110.91,141.82,116.36,121.82,78.18
35904485,2024,6,123.33,146.67,130.0,150.0,120.0
35904582,2024,47,118.72,137.02,110.21,115.74,71.06
35904624,2024,23,113.04,137.39,104.35,113.04,93.04
35904661,2024,12,115.0,148.33,115.0,125.0,100.0
35904673,2024,23,111.3,122.61,100.87,108.7,82.61
35904697,2024,25,126.4,150.4,119.2,128.8,108.0
35904703,2024,43,124.65,147.91,114.88,126.98,107.44
35904715,2024,9,108.89,142.22,111.11,124.44,93.33
35904739,2024,26,115.38,140.77,116.15,115.38,94.62
35904740,2024,26,120.77,135.38,112.31,114.62,83.85
35904806,2024,19,111.58,138.95,103.16,116.84,69.47
35904831,2024,5,112.0,116.0,104.0,96.0,40.0
35904843,2024,20,113.0,137.0,104.0,121.0,63.0
35904879,2024,23,109.57,135.65,104.35,110.43,83.48
35904934,2024,5,112.0,124.0,108.0,104.0,68.0
35904958,2024,66,126.36,155.76,123.33,132.12,110.91
35904971,2024,92,123.91,145.0,119.35,126.3,96.09
35905008,2024,33,120.0,143.03,112.73,124.85,80.61
35905012,2024,12,115.0,130.0,100.0,113.33,85.0
35905021,2024,23,112.17,141.74,118.26,121.74,85.22
35905045,2024,52,118.46,145.38,115.0,118.85,92.69
35905100,2024,55,124.36,145.09,114.18,126.55,102.18
35905124,2024,8,122.5,150.0,120.0,125.0,92.5
35905148,2024,24,119.17,134.17,100.0,117.5,81.67
35905185,2024,15,105.33,116.0,89.33,98.67,69.33
35905227,2024,5,96.0,128.0,96.0,108.0,96.0
35905239,2024,11,118.18,130.91,114.55,125.45,101.82
35905252,2024,20,120.0,138.0,111.0,121.0,91.0
35905276,2024,14,130.0,164.29,120.0,137.14,128.57
35905288,2024,17,120.0,144.71,115.29,122.35,109.41
35905297,2024,51,124.31,141.18,120.78,124.31,99.61
35905306,2024,12,115.0,130.0,106.67,108.33,83.33
35905331,2024,20,112.0,147.0,104.0,116.0,81.0
35905343,2024,13,110.77,118.46,93.85,104.62,70.77
35905410,2024,13,120.0,143.08,109.23,113.85,76.92
35905461,2024,28,117.86,130.71,105.0,110.71,81.43
35905471,2024,28,113.57,146.43,110.0,119.29,100.71
35905574,2024,18,126.67,151.11,124.44,125.56,108.89
35905598,2024,27,114.07,140.0,105.93,114.81,90.37
35905604,2024,13,120.0,149.23,113.85,129.23,104.62
35905636,2024,8,112.5,150.0,110.0,122.5,95.0
35905641,2024,11,132.73,154.55,129.09,141.82,118.18
35905665,2024,19,109.47,127.37,103.16,113.68,81.05
35905677,2024,15,128.0,168.0,124.0,137.33,124.0
35905720,2024,23,120.0,140.87,116.52,122.61,97.39
35905835,2024,25,120.0,136.8,108.0,119.2,92.0
35905847,2024,31,120.65,149.03,113.55,122.58,109.68
35905859,2024,13,124.62,147.69,112.31,112.31,109.23
35905926,2024,17,112.94,135.29,109.41,118.82,97.65
35905938,2024,44,120.91,137.73,110.0,121.36,80.91
35905999,2024,26,118.46,143.08,116.15,126.92,109.23
35906049,2024,8,102.5,140.0,102.5,100.0,75.0
35906104,2024,4,110.0,125.0,100.0,115.0,115.0
35906116,2024,12,121.67,145.0,108.33,133.33,108.33
35906141,2024,8,122.5,140.0,120.0,120.0,95.0
35906165,2024,19,112.63,143.16,108.42,121.05,96.84
35906207,2024,58,119.31,151.72,115.52,125.52,92.41
35906232,2024,13,103.08,126.15,93.85,107.69,80.0
35906281,2024,12,115.0,145.0,116.67,123.33,111.67
35906300,2024,18,110.0,126.67,101.11,103.33,91.11
35906311,2024,24,120.83,143.33,108.33,123.33,92.5
35906360,2024,69,115.36,137.68,106.96,115.65,82.61
35906414,2024,25,118.4,132.8,110.4,121.6,91.2
35906426,2024,127,123.78,154.65,123.31,134.17,112.76
35906438,2024,61,118.03,143.28,110.49,119.67,100.98
35906448,2024,9,120.0,155.56,128.89,128.89,115.56
35906463,2024,55,115.27,141.45,112.73,117.82,84.73
35906475,2024,35,121.71,144.0,121.14,126.86,104.57
35906517,2024,23,120.0,157.39,117.39,118.26,116.52
35906530,2024,27,114.07,141.48,105.19,117.04,88.15
35906542,2024,28,120.0,148.57,120.0,127.86,105.71
35906566,2024,15,110.67,138.67,108.0,118.67,94.67
35906591,2024,12,105.0,126.67,100.0,108.33,91.67
35906633,2024,41,117.56,149.76,112.2,117.56,116.59
35906669,2024,54,116.67,142.59,112.22,121.48,95.56
35906694,2024,20,114.0,134.0,104.0,115.0,94.0
35906748,2024,15,104.0,114.67,86.67,98.67,56.0
35906785,2024,100,121.8,150.2,114.2,125.8,122.2
35906815,2024,23,120.87,152.17,121.74,125.22,113.91
35906827,2024,7,102.86,154.29,108.57,117.14,100.0
35906839,2024,15,106.67,114.67,89.33,101.33,44.0
35906840,2024,7,120.0,120.0,108.57,114.29,77.14
35906967,2024,30,113.33,145.33,113.33,118.67,95.33
35906980,2024,47,115.74,133.62,104.26,117.87,93.19
35907017,2024,78,116.92,147.69,112.05,122.82,101.79
35907030,2024,34,120.0,136.47,109.41,117.06,80.0
35907042,2024,122,120.82,139.02,114.1,124.75,112.13
35907085,2024,85,119.53,144.47,114.82,122.82,93.88
35907108,2024,48,120.42,143.75,116.67,123.33,100.42
35907112,2024,53,120.38,141.89,110.57,121.51,106.79
35907133,2024,16,122.5,143.75,116.25,127.5,107.5
35907157,2024,69,114.2,140.29,111.88,120.29,96.52
35907182,2024,64,117.19,141.25,113.75,116.56,82.5
35907194,2024,50,116.8,140.0,112.0,120.4,94.8
35907212,2024,6,110.0,136.67,113.33,106.67,100.0
35907224,2024,69,119.71,129.57,108.7,117.68,78.26
35907248,2024,24,120.83,145.0,102.5,124.17,83.33
35907285,2024,7,111.43,131.43,114.29,125.71,108.57
35907327,2024,24,105.0,130.83,98.33,107.5,75.83
35907340,2024,74,118.92,140.54,110.54,120.0,89.73
35907352,2024,10,124.0,138.0,110.0,124.0,108.0
35907376,2024,17,117.65,144.71,114.12,127.06,94.12
35907397,2024,21,107.62,136.19,104.76,109.52,63.81
35907406,2024,19,128.42,148.42,118.95,122.11,103.16
35907424,2024,17,121.18,145.88,124.71,124.71,104.71
35907492,2024,8,115.0,122.5,105.0,122.5,67.5
35907534,2024,20,113.0,132.0,111.0,116.0,96.0
35907546,2024,6,103.33,110.0,83.33,106.67,63.33
35907558,2024,9,120.0,148.89,113.33,131.11,88.89
35907595,2024,17,116.47,135.29,108.24,117.65,98.82
35907637,2024,38,117.37,150.0,113.16,121.05,100.53
35907662,2024,11,116.36,136.36,112.73,118.18,109.09
35907698,2024,1,120.0,200.0,120.0,120.0,100.0
35907704,2024,24,120.0,145.0,120.83,126.67,100.0
35907736,2024,17,110.59,134.12,96.47,114.12,77.65
35907820,2024,25,121.6,129.6,119.2,125.6,118.4
35907881,2024,26,118.46,154.62,118.46,119.23,112.31
35907911,2024,35,125.71,146.86,122.86,128.57,110.86
35907923,2024,17,115.29,144.71,109.41,125.88,97.65
35907972,2024,27,119.26,145.19,114.81,117.04,91.85
35908022,2024,20,113.0,129.0,105.0,108.0,60.0
