inep_nome,competencia_redacao_media,ano
13027280-ESCOLA ESTADUAL DR JOSE MILTON BANDEIRA,1094.6341463414633,2024
13027310-ESCOLA ESTADUAL ENGº ARTHUR AMORIM,1210.5882352941178,2024
13027328-ESCOLA ESTADUAL ESTELITA TAPAJOS,1238.4615384615386,2024
13027344-ESCOLA ESTADUAL FARIAS BRITTO,1010.6666666666669,2024
13027549-ESCOLA ESTADUAL LUIZINHA NASCIMENTO,1054.3999999999999,2024
13027573-ESCOLA ESTADUAL MARCIO NERY,1133.3333333333333,2024
13027590-ESCOLA ESTADUAL MARECHAL HERMES,1105.1851851851852,2024
13027620-ESCOLA ESTADUAL MARIA MADALENA SANTANA DE LIMA,1079.3103448275861,2024
13027638-ESCOLA ESTADUAL MARIA RODRIGUES TAPAJOS,1134.8571428571427,2024
13027727-ESCOLA ESTADUAL PROFª ONDINA DE PAULA RIBEIRO,1106.3157894736842,2024
13027786-ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO,1146.1016949152545,2024
13027930-ESCOLA ESTADUAL RUY ARAUJO,1160.5555555555559,2024
13027956-ESCOLA ESTADUAL SANT ANA,1189.4017094017095,2024
13027972-ESCOLA ESTADUAL SENADOR PETRONIO PORTELLA,1239.3513513513512,2024
13028006-ESCOLA ESTADUAL SOLON DE LUCENA,1140.3243243243244,2024
13028057-ESCOLA ESTADUAL TIRADENTES,1145.3521126760561,2024
13028073-ESCOLA ESTADUAL VICENTE TELLES,1113.8144329896909,2024
13029860-CESF - CENTRO EDUCACIONAL SAO FRANCISCO,1333.3333333333333,2024
13029916-IFAM - CAMPUS MANAUS CENTRO,1391.9170984455959,2024
13029967-ESCOLA ESTADUAL BRIGADEIRO JOAO CAMARAO TELLES RIBEIRO,1170.8333333333335,2024
13029991-ESCOLA ESTADUAL MILBURGES ARAUJO,1060.5405405405406,2024
13030019-ESCOLA ESTADUAL BENEDITO ALMEIDA,1147.4626865671644,2024
13030027-ESCOLA ESTADUAL VASCO VASQUES,1096.7195767195767,2024
13030159-ESCOLA ESTADUAL AGNELLO BITTENCOURT,1101.0526315789473,2024
13030221-ESCOLA ESTADUAL BENJAMIN MAGALHAES BRANDAO,1113.4545454545453,2024
13030272-ESCOLA ESTADUAL DORVAL PORTO,1208.0000000000002,2024
13030299-ESCOLA ESTADUAL PROFª EUNICE SERRANO TELLES DE SOUZA,1155.2941176470588,2024
13030310-ESCOLA ESTADUAL FREI SILVIO VAGHEGGI,1137.1428571428571,2024
13030353-ESCOLA ESTADUAL GILBERTO MESTRINHO,1052.5490196078429,2024
13030400-ESCOLA ESTADUAL HOMERO DE MIRANDA LEAO,1184.6753246753246,2024
13030426-ESCOLA ESTADUAL INSPETORA DULCINEIA VARELA MOURA,1100.344827586207,2024
13030450-ESCOLA ESTADUAL JOAO BOSCO PANTOJA EVANGELISTA,1175.3846153846152,2024
13030469-ESCOLA ESTADUAL PROF JOSE BERNARDINO LINDOSO,1093.2394366197184,2024
13030566-ESCOLA ESTADUAL MARIA AMELIA DO ESPIRITO SANTO,1278.7692307692309,2024
13030590-ESCOLA ESTADUAL MARIA DO CEU VAZ DOLIVEIRA,1140.4444444444446,2024
13030604-ESCOLA ESTADUAL GOVERNADOR MELO POVOAS,1537.894736842105,2024
13030680-ESCOLA ESTADUAL NATHALIA UCHOA,1173.3333333333333,2024
13030736-ESCOLA ESTADUAL PE PEDRO GISLANDY,1126.1971830985915,2024
13030809-ESCOLA ESTADUAL PROFESSORA DIANA PINHEIRO,1088,2024
13030833-ESCOLA ESTADUAL RAIMUNDO GOMES NOGUEIRA,1247.7777777777776,2024
13030884-ESCOLA ESTADUAL SAO LUIZ DE GONZAGA,1155.7894736842104,2024
13030892-ESCOLA ESTADUAL SEBASTIAO NOROES,1122.1052631578943,2024
13030906-ESCOLA ESTADUAL SENADOR ANTOVILA MOURAO VIEIRA,1027.6923076923078,2024
13030914-ESCOLA ESTADUAL SENADOR JOAO BOSCO RAMOS DE LIMA,1225.1465798045601,2024
13030990-ESCOLA ESTADUAL ANTONIO BITTENCOURT,1069.3333333333333,2024
13031007-ESCOLA ESTADUAL ANTONIO DE LUCENA BITTENCOURT,1185.2873563218391,2024
13031040-ESCOLA ESTADUAL JOSE CARLOS MESTRINHO,1314.6666666666663,2024
13031058-ESCOLA ESTADUAL DEP JOSUE CLAUDIO DE SOUZA,1083.2000000000003,2024
13031066-ESCOLA ESTADUAL DR ISAAC SVERNER,1067.674418604651,2024
13031112-ESCOLA ESTADUAL MARIA DA LUZ CALDERARO,1137.8125,2024
13031120-ESCOLA ESTADUAL NOSSA SENHORA APARECIDA,1152.1951219512196,2024
13031139-ESCOLA ESTADUAL PROF ANTONIO MAURITY MONTEIRO COELHO,1182.6086956521738,2024
13031147-ESCOLA ESTADUAL PROFESSOR ANTENOR SARMENTO,1126.6666666666667,2024
13031163-ESCOLA ESTADUAL MARIA TEIXEIRA GOES,1196.4444444444443,2024
13031198-ESCOLA ESTADUAL SENADOR MANUEL SEVERIANO NUNES,1123.3333333333335,2024
13031457-CENTRO DE ENSINO ALPHA DELTA,1692.9032258064515,2024
13031660-ESCOLAS NILTON LINS,1277.6470588235295,2024
13031767-FUNDACAO MATIAS MACHLINE,1663.1496062992126,2024
13031783-INSTITUTO ADVENTISTA DE MANAUS,1342.1428571428571,2024
13031791-COLEGIO BATISTA BRASIL IDA NELSON,1525,2024
13031872-INSTITUTO BATISTA DO AMAZONAS,1332.3076923076924,2024
13031899-INSTITUTO DE EDUCACAO DO AMAZONAS,1212.5714285714284,2024
13032020-LAVINIENSE ENSINO INTEGRADO E CE PINGO DE GENTE,1670.30303030303,2024
13032127-CENTRO DE EDUCACAO SESC JOSE ROBERTO TADROS,1622.3728813559323,2024
13032461-ESCOLA ESTADUAL MARIA CALDERARO,1205.3333333333335,2024
13032526-ESCOLA ESTADUAL RAIMUNDO PAZ,1063.4482758620688,2024
13032879-INSTITUTO ADVENTISTA AGROINDUSTRIAL,1400,2024
13033620-ESCOLA ESTADUAL DEPUTADO VITAL DE MENDONCA,1207.5897435897436,2024
13035240-ESCOLA ESTADUAL JOSE CARLOS MARTINS MESTRINHO,1030.5882352941176,2024
13035320-ESCOLA ESTADUAL SERGIO MENDONCA DE AQUINO,1163.6363636363637,2024
13035770-ESCOLA ESTADUAL TEREZA DOS SANTOS,1143.768115942029,2024
13037013-ESCOLA ESTADUAL HUMBERTO DE ALENCAR CASTELO BRANCO,1174.7368421052629,2024
13037455-ESCOLA ESTADUAL MARIA ARRUDA,1074.8514851485149,2024
13037757-ESCOLA ESTADUAL ESPERANCA,936.84210526315792,2024
13038010-ESCOLA ESTADUAL PROFª MARIA BELEM,1081.2121212121212,2024
13038680-ESCOLA ESTADUAL JULIO CESAR DA COSTA,903.52941176470574,2024
13038699-ESCOLA ESTADUAL PADRE SEIXAS,1008.5714285714284,2024
13038702-ESCOLA ESTADUAL PROF OCTAVIANO CARDOSO,1075.2,2024
13038923-ESCOLA ESTADUAL JACY DUTRA,1162.5,2024
13039733-ESCOLA ESTADUAL PROFª MARIA DA GRACA NOGUEIRA,1080.4878048780488,2024
13041924-COLEGIO BATISTA DE PARINTINS,1264.3200000000002,2024
13042076-ESCOLA ESTADUAL BRANDAO DE AMORIM,1035.9183673469388,2024
13042106-ESCOLA ESTADUAL IRMA SA,1029.2307692307693,2024
13042149-ESCOLA ESTADUAL SENADOR JOAO BOSCO,1287.5675675675675,2024
13043765-COLEGIO NOSSA SENHORA DO CARMO,1282.1621621621623,2024
13043811-ESCOLA ESTADUAL SAO JOSE OPERARIO,1093.3333333333333,2024
13043897-ESCOLA ESTADUAL DE TEMPO INTEGRAL GLAUCIO GONCALVES,1157.5384615384614,2024
13044281-ESCOLA ESTADUAL SAO SEBASTIAO,1119.9999999999998,2024
13045660-ESCOLA ESTADUAL BARAO DE BOCA DO ACRE,1180.5405405405406,2024
13045938-ESCOLA ESTADUAL FREI MARIO SABINO,1122.5806451612902,2024
13046535-ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES,1109.3333333333333,2024
13048163-ESCOLA ESTADUAL ANTONIO FERREIRA DE OLIVEIRA,1318.8235294117646,2024
13048856-ESCOLA ESTADUAL LOTHAR SUSSMAN,1078.7878787878788,2024
13049747-ESCOLA ESTADUAL NOSSA SENHORA DO ROSARIO,1029.090909090909,2024
13050141-ESCOLA ESTADUAL OSWALDO CRUZ,1207.1641791044776,2024
13051407-ESCOLA ESTADUAL PEDRO AGUIRRE,1216.2962962962963,2024
13054015-ESCOLA ESTADUAL GUILHERME BUZAGLO,1069.090909090909,2024
13055216-ESCOLA ESTADUAL PROFESSORA ALICE SALERNO GOMES DE LIMA,1142.0895522388059,2024
13055429-ESCOLA ESTADUAL PROFESSOR CHAGAS MATTOS,1439.4285714285711,2024
13057600-IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA,1135.6521739130435,2024
13059203-ESCOLA ESTADUAL PROFª MARIA CURTARELLI LIRA,1090,2024
13059262-ESCOLA ESTADUAL GOVERNADOR PLINIO RAMOS COELHO,1058.2089552238806,2024
13059360-ESCOLA ESTADUAL BALBINA MESTRINHO,964.84848484848487,2024
13059416-ESCOLA ESTADUAL ANTONIO BELCHIOR CABRAL,1000,2024
13059440-ESCOLA ESTADUAL TOMASZINHO MEIRELLES,1038.5454545454545,2024
13059530-ESCOLA ESTADUAL CONCEICAO XAVIER DE ALENCAR,1105.4838709677422,2024
13059548-EE MARIA EMILIA MARTINS MESTRINHO DE MEDEIROS RAPOSO,1110.7142857142856,2024
13059599-ESCOLA ESTADUAL DEP JOAO VALERIO DE OLIVEIRA,1006.2135922330098,2024
13059602-ESCOLA ESTADUAL PREFEITO ALEXANDRE MONTORIL,1042.0689655172414,2024
13059696-ESC EST PROFESSORA MIRTES ROSA MENDES DE MENDONCA LIMA,1063.6190476190477,2024
13063383-ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO,1033.3333333333333,2024
13063456-ESCOLA ESTADUAL MARIA SA MOTA,1275.4838709677422,2024
13064207-INSTITUTO DE EDUCACAO PROF DENIZARD RIVAIL,1331.6129032258066,2024
13064215-COLEGIO ADVENTISTA PAUL BERNARD,1393.6363636363637,2024
13071670-ESCOLA ESTADUAL MANUEL ANTONIO DE SOUZA,1189.090909090909,2024
13072110-ESCOLA ESTADUAL IRMA INES PENHA,1022.6666666666666,2024
13073540-CENTRO EDUCACIONAL EVANGELICO BETEL,1414.5454545454547,2024
13073567-ESCOLA ESTADUAL JULIETA LOPES DE ALBUQUERQUE,1081.2121212121212,2024
13074369-ESCOLA ESTADUAL PROF JORGE KARAM NETO,1066.0194174757282,2024
13075390-ESCOLA ESTADUAL PROFESSOR WALDOCKE FRICKE DE LYRA,1297.1193415637858,2024
13077430-E E PROFESSOR FRANCISCO DAS CHAGAS DE SOUZA ALBUQUERQUE,1219.6638655462184,2024
13078054-ESCOLA ESTADUAL DOM GINO MALVESTIO,1027.9069767441861,2024
13078143-ESCOLA ESTADUAL PROFESSOR DORVAL VARELA MOURA,1099.047619047619,2024
13078259-ESCOLA ESTADUAL CONRADO PINTO GOMES,1014.1935483870967,2024
13078615-ESCOLA ESTADUAL ERNESTO PENAFORT,1140.1226993865027,2024
13079220-COLEGIO NOSSA SENHORA DO ROSARIO,1412.3076923076924,2024
13079638-ESCOLA ESTADUAL CID CABRAL DA SILVA,1073.939393939394,2024
13080539-ESCOLA ESTADUAL PADRE LUIS RUAS,1091.5254237288136,2024
13080547-ESCOLA ESTADUAL RODERICK DE CASTELLO BRANCO,1131.6256157635471,2024
13080563-ESCOLA ESTADUAL MARCANTONIO VILACA,1273.5849056603777,2024
13080571-ESCOLA ESTADUAL PROFESSOR JULIO CESAR DE MORAES PASSOS,1163.3734939759036,2024
13080580-ESCOLA ESTADUAL PROFESSOR CLEOMENES DO CARMO CHAVES,1092.1212121212122,2024
13080598-ESCOLA ESTADUAL PROFESSORA SEBASTIANA BRAGA,1156.0975609756094,2024
13080911-CENTRO METROPOLITANO DE ENSINO LTDA,1353.6842105263156,2024
13081268-ESCOLA ESTADUAL CECILIA CARNEIRO DE OLIVEIRA,1068.9655172413793,2024
13081365-ESCOLAS IDAAM - UNIDADE CACHOEIRINHA,1441.3333333333333,2024
13082175-ESCOLA ESTADUAL ANTOGILDO PASCOAL VIANA,1190.6666666666665,2024
13082183-ESCOLA ESTADUAL ANTONIO NUNEZ JIMENEZ,1090.1863354037268,2024
13082701-ESCOLA ESTADUAL PROFESSOR ROMERITO DA SILVA BRITO,1005,2024
13083295-ESCOLA ESTADUAL PROFESSOR SAMUEL BENCHIMOL,1059.6363636363635,2024
13083309-ESCOLA ESTADUAL AMATURA,1081.4814814814815,2024
13083694-ESCOLA ESTADUAL ERNESTO PINHO FILHO,1064.5161290322578,2024
13083708-CEJA PROFESSORA JACIRA CABOCLO,876.92307692307691,2024
13083724-ESCOLA ESTADUAL BELARMINO MARREIRO,1104.8,2024
13083732-ESCOLA ESTADUAL PROFESSORA JACIMAR DA SILVA GAMA,1149.2307692307695,2024
13084232-ESCOLA ESTADUAL PROFESSOR OCTAVIO MOURAO,1179.4666666666669,2024
13084402-ESCOLA ESTADUAL PROFESSOR RUY ALENCAR,1149.2156862745098,2024
13084410-ESCOLA ESTADUAL RIO PRETO DA EVA,1107.5555555555557,2024
13084445-ESCOLA ESTADUAL MANUEL RODRIGUES DE SOUZA,1148.2666666666669,2024
13084461-ESCOLA ESTADUAL CARAUARI,1144.1379310344828,2024
13084500-ESCOLA EVANGELICA BETEL,1480,2024
13084860-ESCOLA ESTADUAL PROFª RUTH PRESTES GONCALVES,1204.047619047619,2024
13087266-ESCOLA ESTADUAL IPIXUNA,1190,2024
13087835-ESCOLA ESTADUAL PROFESSOR ROBERTO DOS SANTOS VIEIRA,1164.401913875598,2024
13087843-ESCOLA ESTADUAL PROFª ADELAIDE TAVARES DE MACEDO,1132.8571428571429,2024
13090100-CENTRO EDUCACIONAL DRIHELLY BARBOSA,1237.6470588235295,2024
13090186-CENTRO EDUCACIONAL IMPERIAL,1387.5,2024
13090232-ESCOLA ESTADUAL RAIMUNDA HOLANDA DE SOUZA,1085.0450450450448,2024
13090259-ESCOLA ESTADUAL PROFª GERCILIA BARBOSA SAMPAIO,1033.0864197530864,2024
13090267-ESCOLA ESTADUAL MADRE REGINA PROTMANN,1049.6,2024
13090410-ESCOLA ESTADUAL DANILO DE MATTOS AREOSA,1244.0909090909092,2024
13092197-IFAM - CAMPUS MANAUS DISTRITO INDUSTRIAL,1507.8991596638657,2024
13092308-ESCOLA CELUS LTDA,1380.8695652173913,2024
13093070-INSTITUTO DE EDUCACAO EL SHADAY,1477.7142857142856,2024
13093126-COLEGIO MARIA ANGELIM,1464,2024
13093177-ESCOLA ESTADUAL JAIRO DA SILVA ROCHA,1016.9014084507043,2024
13094491-ESCOLA ESTADUAL PROFESSOR JOSE PAULA DE SA,1125.5555555555552,2024
13095234-ESCOLA ESTADUAL DOROTHEA DE SOUZA BRAGA,1044,2024
13095722-ESCOLA ESTADUAL PROFESSOR SEBASTIAO AUGUSTO LOUREIRO FILHO,1118.5185185185187,2024
13096583-ESCOLA ESTADUAL PROFESSORA CECILIA FERREIRA DA SILVA,1128.6486486486488,2024
13096591-EETI PROFESSORA CINTHIA REGIA GOMES DO LIVRAMENTO,1088.2539682539682,2024
13096613-ESC EST INDIGENA PROFESSOR LUIZ GONZAGA DE SOUZA FILHO,1035,2024
13096630-ESCOLA ESTADUAL PROFª NAZIRA LITAIFF MORIZ,1002.7272727272727,2024
13096648-ESCOLA ESTADUAL DE BALBINA,911.99999999999989,2024
13096680-ESCOLA ESTADUAL RAIMUNDO ROBERTO,1040,2024
13098284-CENTRO DE EDUCACAO INTEGRAL CHRIST MASTER,1381.9354838709676,2024
13098497-EETI GILBERTO MESTRINHO DE MEDEIROS RAPOSO,1380.0000000000005,2024
13098519-COLEGIO DOM BOSCO LESTE,1329.4117647058824,2024
13099884-EETI ENGENHEIRO PROFESSOR SERGIO ALFREDO PESSOA FIGUEIREDO,1230.2608695652175,2024
13099892-ESCOLA ESTADUAL PREFEITO DONGA MICHILES,1114.2857142857142,2024
13099981-CENTRO EDUCACIONAL LATO SENSU III,1682.105263157895,2024
13100629-CENTRO DE ENSINO NIVEA ROQUE,1185.4545454545455,2024
13101030-EETI MARIA IZABEL FERREIRA XAVIER DESTERRO E SILVA,1217.5000000000002,2024
13101048-ESCOLA ESTADUAL ELIANA SOCORRO PACHECO BRAGA,1018.4210526315787,2024
13101137-IFAM - CAMPUS HUMAITA,1347.4626865671642,2024
13101145-IFAM - CAMPUS ITACOATIARA,1309.5833333333335,2024
13101153-IFAM - CAMPUS EIRUNEPE,1302.950819672131,2024
13101170-IFAM - CAMPUS TEFE,1302.0289855072465,2024
13101579-ESCOLA ESTADUAL ELIAS NOVOA ALVAREZ,936,2024
13102192-LATO SENSU IV,1768.695652173913,2024
13102206-ESCOLA ESTADUAL DE CABURI,1012.9411764705883,2024
13102320-EETI AUREA PINHEIRO BRAGA,1110.6493506493507,2024
13102478-IFAM - CAMPUS AVANCADO MANACAPURU,1408.7999999999997,2024
13102605-ESCOLA ESTADUAL JAMIL SEFFAIR,1373.7142857142856,2024
13103377-ESCOLA ESTADUAL TEN CORONEL CANDIDO JOSE MARIANO,1397.387755102041,2024
13103385-ESCOLA ESTADUAL CORONEL PEDRO CAMARA,1295.1219512195119,2024
13103393-ESCOLA ESTADUAL SENADOR EVANDRO DAS NEVES CARREIRA,1233.1707317073171,2024
13103415-ESCOLA ESTADUAL PROF ELIANA DE FREITAS MORAIS,1238.2608695652173,2024
13103423-ESCOLA ESTADUAL PROFA KARLA PATRICIA BARROS DE AZEVEDO,1046.6666666666667,2024
13103440-ESCOLA ESTADUAL JUSTINA PIRES NOGUEIRA,1140,2024
13103466-EETI PEDRO FUKUYEI YAMAGUCHI FERREIRA,1101.5384615384614,2024
13104381-EETI JOSE HOLANDA CAVALCANTE,1124.4444444444443,2024
13104390-ESCOLA EST CETI PROFESSOR MANUEL VICENTE FERREIRA LIMA,1069.7872340425533,2024
13104411-EETI PROFESSORA LECITA FONSECA RAMOS,1172.9032258064517,2024
13104420-EETI MARIA EVA DOS SANTOS,1169.1666666666667,2024
13105310-EETI HISTORIADOR ARINDAL VINICIUS DA FONSECA REIS,1093.3333333333333,2024
13105329-EE CETI DOM JORGE EDWARD MARSKELL,1111.578947368421,2024
13105337-ESCOLA NILTON LINS JAPIIM,1130.909090909091,2024
13105515-CENTRO EDUCACIONAL DE TEMPO INTEGRAL PEDRO FALABELLA,1296.25,2024
13105833-CENTRO EDUC DE TEMPO INT TARCILA PRADO DE NEGREIROS MENDES,1026.8656716417911,2024
13106341-ESCOLA ESTADUAL PROFESSOR ROFRAN BELCHIOR DA SILVA,1099.4117647058822,2024
13106350-CETI PROFESSORA ROSARIA MARINHO PAES,1120.5882352941176,2024
13106368-CETI PROFESSOR ARISTELIO SABINO DE OLIVEIRA,1097.9844961240312,2024
13106376-CETI AGOSTINHO ERNESTO DE ALMEIDA,1189.8305084745762,2024
13106384-ESCOLA ESTADUAL NOVO CEU,980,2024
13106619-IFAM - CAMPUS AVANCADO IRANDUBA,1160,2024
13107100-CETI DARIANA ZULEICA CORREA LOPES,1053.3333333333333,2024
13107119-CETI PROFESSORA MARIA ADELAIDE MARINHO HORTENCIA,1129.55223880597,2024
13107380-ESCOLA IDAAM - UNIDADE TORQUATO TAPAJOS,1470,2024
13107453-CENTRO DE EDUCACAO DE TEMPO INTEGRAL CALIXTO RIBEIRO,1239.1304347826087,2024
13107780-CETI FRANCISCO HELIO BEZERRA BESSA,1134.7126436781609,2024
13107950-ESCOLA ESTADUAL TEREZINHA ALMEIDA DA SILVA,1185.2631578947367,2024
13107976-CETI JOSE DE ARAUJO RODRIGUES,1238.8785046728974,2024
13108484-CETI PROFESSORA NEUZA ALVES BARROSO,1144.7191011235955,2024
13108492-CETI JOAO CARLOS PEREIRA DOS SANTOS,1042,2024
13108727-ESCOLAS IDAAM UNIDADE MORADA DO SOL,1515.0769230769229,2024
13108921-CETI ELIAS MENDES DA SILVA,1416.2711864406783,2024
13108948-CETI PROFESSORA NAIDE LINS DE ALBUQUERQUE,1167.7419354838705,2024
13108956-ESC EST INDIGENA PROFESSORA DARIA GABRIEL QUIRINO ICURANA,796.36363636363637,2024
13116401-IFAM - CAMPUS COARI,1413.0612244897961,2024
13168207-CENTRO EDUCACIONAL ADALBERTO VALLE - UNIDADE I,1690.3370786516853,2024
13219227-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE BVRAMOS,881.66666666666663,2024
13220217-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE CAREIRO,920,2024
13220233-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAQUI,1056.6666666666667,2024
13221205-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE AUTAZES,1190,2024
13222228-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE BARREIR,782.5,2024
13223240-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE SANTO A,884,2024
13223275-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE ITACOAT,878.94736842105249,2024
13223291-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NOVA OL,952,2024
13223305-CENTRO DE ENSINO MEDIADO POR TECNOLOGIA DE PARINTINS,899.06040268456366,2024
13232207-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MAUES,866.66666666666663,2024
13232215-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NHAMUND,979.69230769230774,2024
13234218-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE SILVES,790.47619047619037,2024
13240200-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MARAA,788,2024
13245201-ESCOLA ESTADUAL FREI MARIO MONACELLI,1040.5970149253731,2024
13246208-ESCOLA ESTADUAL AUREA PINHEIRO BRAGA,1345.5263157894738,2024
13252208-ESC EST INDIGENA PROFESSOR GILDO SAMPAIO MEGATANUCU,970,2024
13254200-ESCOLA ESTADUAL CAETANO MENDONCA,938.181818181818,2024
13258206-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAUS,990.00000000000011,2024
13270230-CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANACAP,859.090909090909,2024
13304224-EETI MARCANTONIO VILACA II,1472.864864864865,2024
13304259-EETI PROFESSOR GARCITYLZO DO LAGO E SILVA,1168.8888888888889,2024
13304267-EETI DRA ZILDA ARNS NEUMANN,1041.0810810810813,2024
13304275-EE PROFESSOR ANTONIO JOSE BERNARDO VASCONCELOS,1255.6521739130435,2024
13304283-ESCOLA ESTADUAL PROFESSOR RAIMUNDO DA SILVA CARVALHO,1042.8571428571427,2024
13304313-ESCOLA ESTADUAL PROFESSOR JOSE ELNO FERREIRA DE SOUZA,1269.0196078431375,2024
13304330-ESCOLA ESTADUAL FERNANDO RAMOS DE MIRANDA,1121.4285714285713,2024
13304348-ESCOLA ESTADUAL PROFESSORA ENERY BARBOSA DOS SANTOS,1166.5882352941176,2024
13313215-EETI JOAO DOS SANTOS BRAGA,1182.2784810126582,2024
13313231-ESCOLAS IDAAM- UNIDADE CIDADE NOVA,1388.3333333333335,2024
13314211-ESCOLA ESTADUAL IRMA GABRIELLE COGELS,1226.6666666666667,2024
13321234-IFAM - CAMPUS MAUES,1294.8571428571427,2024
13322230-IFAM - CAMPUS PRESIDENTE FIGUEIREDO,1444.2105263157894,2024
13322249-IFAM - CAMPUS TABATINGA,1313.4177215189873,2024
13323237-IFAM - CAMPUS PARINTINS,1301.0526315789471,2024
13324233-IFAM - CAMPUS LABREA,1166.0377358490566,2024
14000016-COLEGIO ESTADUAL MILITARIZADO DESEMBARGADOR SADOC PEREIRA,1177.1428571428573,2024
14000474-UFRR - ESCOLA AGROTECNICA,1429.4736842105262,2024
14000482-ESCOLA ESTADUAL AYRTON SENNA DA SILVA,1192.9411764705883,2024
14000490-ESCOLA ESTADUAL ANA LIBORIA,1195.3061224489795,2024
14000512-ESCOLA ESTADUAL GONCALVES DIAS,1127.6335877862596,2024
14000520-ESCOLA ESTADUAL MAJOR ALCIDES RODRIGUES DOS SANTOS,1245.7142857142858,2024
14000539-COLEGIO ESTADUAL MILITARIZADO PRESIDENTE TANCREDO NEVES - CEM XXIII,1267.1428571428573,2024
14000547-ESCOLA ESTADUAL PROFESSOR CAMILO DIAS,1292,2024
14000580-ESCOLA ESTADUAL 13 DE SETEMBRO,1053.3333333333333,2024
14000776-COLEGIO ESTADUAL MILITARIZADO CARLOS DRUMOND DE ANDRADE - CEMXXX,1227.9999999999998,2024
14000792-CENTRO EDUCACIONAL MACUNAIMA - COLEGIO FAMETRO,1539.0163934426232,2024
14000814-CENTRO DE EDUCACAO INTEGRADA COLMEIA LTDA,1590.6666666666667,2024
14000997-ESCOLA ESTADUAL PROFESSOR HILDEBRANDO FERRO BITENCOURT,1238,2024
14001055-ESC INSTITUTO BATISTA DE RORAIMA,1511.5151515151515,2024
14001071-ESCOLA ESTADUAL JESUS NAZARENO DE SOUZA CRUZ,1134.6153846153848,2024
14001080-CEN DE EDUC DO TRAB JOAO DE MENDONCA FURTADO - SESI,1318.0487804878046,2024
14001152-COLEGIO ESTADUAL MILITARIZADO LUIZ RIBEIRO DE LIMA - CEM V,1177.8571428571429,2024
14001187-ESCOLA ESTADUAL MARIO DAVID ANDREAZZA,1197.3333333333333,2024
14001209-ESCOLA ESTADUAL MONTEIRO LOBATO,1332.4324324324325,2024
14001535-ESCOLA ESTADUAL PROFESSOR ANTONIO CARLOS DA SILVA NATALINO,1147.5409836065571,2024
14001640-COLEGIO ESTADUAL MILITARIZADO PROFESSORA MARIA DOS PRAZERES MOTA - CEM VII,1238.2222222222219,2024
14001870-COLEGIO ESTADUAL MILITARIZADO VITORIA MOTA CRUZ,1283.5294117647059,2024
14001888-ESCOLA ESTADUAL PROFESSORA MARIA DAS NEVES REZENDE,1231.578947368421,2024
14002710-COLEGIO ESTADUAL MILITARIZADO JOSE AURELIANO DA COSTA CEM XXVIII,1207.2727272727273,2024
14003678-ESCOLA ESTADUAL DE TEMPO INTEGRAL JOSE VIEIRA DE SALES GUERRA,1228,2024
14003724-ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO,1130.7317073170732,2024
14003856-ESCOLA ESTADUAL DE ENSINO MEDIO EM TEMPO INTEGRAL PADRE JOSE MONTICONE,1122.1052631578946,2024
14003899-COLEGIO ESTADUAL MILITARIZADO DOM PEDRO II - CEM XIX,1105.7142857142858,2024
14004267-ESCOLA ESTADUAL HENRIQUE DIAS,1160,2024
14004844-COLEGIO ESTADUAL MILITARIZADO JOAO RODRIGUES DA SILVA,1254.9999999999998,2024
14005093-ESCOLA ESTADUAL DE ENSINO MEDIO EM TEMPO INTEGRAL JOSE DE ALENCAR,1245.2631578947367,2024
14005824-ESCOLA ESTADUAL AMERICA SARMENTO RIBEIRO,1189.090909090909,2024
14005875-ESCOLA ESTADUAL OLAVO BRASIL FILHO,1211.0344827586207,2024
14005930-COLEGIO ESTADUAL MILITARIZADO PROFESSORA MARIA DE LOURDES NEVES,1141.0256410256409,2024
14006111-COLEGIO DE APLICACAO DA UFRR,1511.666666666667,2024
14006200-COLEGIO ESTADUAL MILITARIZADO SENADOR HELIO DA COSTA CAMPOS,1112.9411764705883,2024
14006227-ESCOLA ESTADUAL LOBO DALMADA,1312.5842696629215,2024
14006260-ESCOLA ADVENTISTA DE BOA VISTA,1322.2222222222224,2024
14006740-CLARETIANO-COLEGIO,1474.1463414634147,2024
