codigo_inep,nome_escola,tipo_escola
13035240,ESCOLA ESTADUAL JOSE CARLOS MARTINS MESTRINHO,Pública
13035320,ESCOLA ESTADUAL SERGIO MENDONCA DE AQUINO,Pública
13035770,ESCOLA ESTADUAL TEREZA DOS SANTOS,Pública
13037013,ESCOLA ESTADUAL HUMBERTO DE ALENCAR CASTELO BRANCO,Pública
13037455,ESCOLA ESTADUAL MARIA ARRUDA,Pública
13037757,ESCOLA ESTADUAL ESPERANCA,Pública
13038010,ESCOLA ESTADUAL PROFª MARIA BELEM,Pública
13038680,ESCOLA ESTADUAL JULIO CESAR DA COSTA,Pública
13038699,ESCOLA ESTADUAL PADRE SEIXAS,Pública
13038702,ESCOLA ESTADUAL PROF OCTAVIANO CARDOSO,Pública
13038923,ESCOLA ESTADUAL JACY DUTRA,Pública
13039733,ESCOLA ESTADUAL PROFª MARIA DA GRACA NOGUEIRA,Pública
13041924,COLEGIO BATISTA DE PARINTINS,Pública
13042076,ESCOLA ESTADUAL BRANDAO DE AMORIM,Pública
13042106,ESCOLA ESTADUAL IRMA SA,Pública
13042149,ESCOLA ESTADUAL SENADOR JOAO BOSCO,Pública
13043765,COLEGIO NOSSA SENHORA DO CARMO,Pública
13043811,ESCOLA ESTADUAL SAO JOSE OPERARIO,Pública
13043897,ESCOLA ESTADUAL DE TEMPO INTEGRAL GLAUCIO GONCALVES,Pública
13044281,ESCOLA ESTADUAL SAO SEBASTIAO,Pública
13045660,ESCOLA ESTADUAL BARAO DE BOCA DO ACRE,Pública
13045938,ESCOLA ESTADUAL FREI MARIO SABINO,Pública
13046535,ESCOLA ESTADUAL TANCREDO DE ALMEIDA NEVES,Pública
13048163,ESCOLA ESTADUAL ANTONIO FERREIRA DE OLIVEIRA,Pública
13048856,ESCOLA ESTADUAL LOTHAR SUSSMAN,Pública
13049747,ESCOLA ESTADUAL NOSSA SENHORA DO ROSARIO,Pública
13050141,ESCOLA ESTADUAL OSWALDO CRUZ,Pública
13051407,ESCOLA ESTADUAL PEDRO AGUIRRE,Pública
13054015,ESCOLA ESTADUAL GUILHERME BUZAGLO,Pública
13055216,ESCOLA ESTADUAL PROFESSORA ALICE SALERNO GOMES DE LIMA,Pública
13055429,ESCOLA ESTADUAL PROFESSOR CHAGAS MATTOS,Pública
13057600,IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA,Pública
13059203,ESCOLA ESTADUAL PROFª MARIA CURTARELLI LIRA,Pública
13059262,ESCOLA ESTADUAL GOVERNADOR PLINIO RAMOS COELHO,Pública
13059360,ESCOLA ESTADUAL BALBINA MESTRINHO,Pública
13059416,ESCOLA ESTADUAL ANTONIO BELCHIOR CABRAL,Pública
13059440,ESCOLA ESTADUAL TOMASZINHO MEIRELLES,Pública
13059530,ESCOLA ESTADUAL CONCEICAO XAVIER DE ALENCAR,Pública
13059548,EE MARIA EMILIA MARTINS MESTRINHO DE MEDEIROS RAPOSO,Pública
13059599,ESCOLA ESTADUAL DEP JOAO VALERIO DE OLIVEIRA,Pública
13059602,ESCOLA ESTADUAL PREFEITO ALEXANDRE MONTORIL,Pública
13059696,ESC EST PROFESSORA MIRTES ROSA MENDES DE MENDONCA LIMA,Pública
13063383,ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO,Pública
13063456,ESCOLA ESTADUAL MARIA SA MOTA,Pública
13064207,INSTITUTO DE EDUCACAO PROF DENIZARD RIVAIL,Privada
13064215,COLEGIO ADVENTISTA PAUL BERNARD,Privada
13071670,ESCOLA ESTADUAL MANUEL ANTONIO DE SOUZA,Pública
13072110,ESCOLA ESTADUAL IRMA INES PENHA,Pública
13073540,CENTRO EDUCACIONAL EVANGELICO BETEL,Privada
13073567,ESCOLA ESTADUAL JULIETA LOPES DE ALBUQUERQUE,Pública
13074369,ESCOLA ESTADUAL PROF JORGE KARAM NETO,Pública
13075390,ESCOLA ESTADUAL PROFESSOR WALDOCKE FRICKE DE LYRA,Pública
13077430,E E PROFESSOR FRANCISCO DAS CHAGAS DE SOUZA ALBUQUERQUE,Pública
13078054,ESCOLA ESTADUAL DOM GINO MALVESTIO,Pública
13078143,ESCOLA ESTADUAL PROFESSOR DORVAL VARELA MOURA,Pública
13078259,ESCOLA ESTADUAL CONRADO PINTO GOMES,Pública
13078615,ESCOLA ESTADUAL ERNESTO PENAFORT,Pública
13079220,COLEGIO NOSSA SENHORA DO ROSARIO,Privada
13079638,ESCOLA ESTADUAL CID CABRAL DA SILVA,Pública
13080539,ESCOLA ESTADUAL PADRE LUIS RUAS,Pública
13080547,ESCOLA ESTADUAL RODERICK DE CASTELLO BRANCO,Pública
13080563,ESCOLA ESTADUAL MARCANTONIO VILACA,Pública
13080571,ESCOLA ESTADUAL PROFESSOR JULIO CESAR DE MORAES PASSOS,Pública
13080580,ESCOLA ESTADUAL PROFESSOR CLEOMENES DO CARMO CHAVES,Pública
13080598,ESCOLA ESTADUAL PROFESSORA SEBASTIANA BRAGA,Pública
13080911,CENTRO METROPOLITANO DE ENSINO LTDA,Privada
13081268,ESCOLA ESTADUAL CECILIA CARNEIRO DE OLIVEIRA,Pública
13081365,ESCOLAS IDAAM - UNIDADE CACHOEIRINHA,Privada
13082175,ESCOLA ESTADUAL ANTOGILDO PASCOAL VIANA,Pública
13082183,ESCOLA ESTADUAL ANTONIO NUNEZ JIMENEZ,Pública
13082701,ESCOLA ESTADUAL PROFESSOR ROMERITO DA SILVA BRITO,Pública
13083295,ESCOLA ESTADUAL PROFESSOR SAMUEL BENCHIMOL,Pública
13083309,ESCOLA ESTADUAL AMATURA,Pública
13083694,ESCOLA ESTADUAL ERNESTO PINHO FILHO,Pública
13083708,CEJA PROFESSORA JACIRA CABOCLO,Pública
13083724,ESCOLA ESTADUAL BELARMINO MARREIRO,Pública
13083732,ESCOLA ESTADUAL PROFESSORA JACIMAR DA SILVA GAMA,Pública
13084232,ESCOLA ESTADUAL PROFESSOR OCTAVIO MOURAO,Pública
13084402,ESCOLA ESTADUAL PROFESSOR RUY ALENCAR,Pública
13084410,ESCOLA ESTADUAL RIO PRETO DA EVA,Pública
13084445,ESCOLA ESTADUAL MANUEL RODRIGUES DE SOUZA,Pública
13084461,ESCOLA ESTADUAL CARAUARI,Pública
13084500,ESCOLA EVANGELICA BETEL,Privada
13084860,ESCOLA ESTADUAL PROFª RUTH PRESTES GONCALVES,Pública
13087266,ESCOLA ESTADUAL IPIXUNA,Pública
13087835,ESCOLA ESTADUAL PROFESSOR ROBERTO DOS SANTOS VIEIRA,Pública
13087843,ESCOLA ESTADUAL PROFª ADELAIDE TAVARES DE MACEDO,Pública
13090100,CENTRO EDUCACIONAL DRIHELLY BARBOSA,Privada
13090186,CENTRO EDUCACIONAL IMPERIAL,Privada
13090232,ESCOLA ESTADUAL RAIMUNDA HOLANDA DE SOUZA,Pública
13090259,ESCOLA ESTADUAL PROFª GERCILIA BARBOSA SAMPAIO,Pública
13090267,ESCOLA ESTADUAL MADRE REGINA PROTMANN,Pública
13090410,ESCOLA ESTADUAL DANILO DE MATTOS AREOSA,Pública
13092197,IFAM - CAMPUS MANAUS DISTRITO INDUSTRIAL,Pública
13092308,ESCOLA CELUS LTDA,Privada
13093070,INSTITUTO DE EDUCACAO EL SHADAY,Privada
13093126,COLEGIO MARIA ANGELIM,Privada
13093177,ESCOLA ESTADUAL JAIRO DA SILVA ROCHA,Pública
13094491,ESCOLA ESTADUAL PROFESSOR JOSE PAULA DE SA,Pública
13095234,ESCOLA ESTADUAL DOROTHEA DE SOUZA BRAGA,Pública
13095722,ESCOLA ESTADUAL PROFESSOR SEBASTIAO AUGUSTO LOUREIRO FILHO,Pública
13096583,ESCOLA ESTADUAL PROFESSORA CECILIA FERREIRA DA SILVA,Pública
13096591,EETI PROFESSORA CINTHIA REGIA GOMES DO LIVRAMENTO,Pública
13096613,ESC EST INDIGENA PROFESSOR LUIZ GONZAGA DE SOUZA FILHO,Pública
13096630,ESCOLA ESTADUAL PROFª NAZIRA LITAIFF MORIZ,Pública
13096648,ESCOLA ESTADUAL DE BALBINA,Pública
13096680,ESCOLA ESTADUAL RAIMUNDO ROBERTO,Pública
13098284,CENTRO DE EDUCACAO INTEGRAL CHRIST MASTER,Privada
13098497,EETI GILBERTO MESTRINHO DE MEDEIROS RAPOSO,Pública
13098519,COLEGIO DOM BOSCO LESTE,Privada
13099884,EETI ENGENHEIRO PROFESSOR SERGIO ALFREDO PESSOA FIGUEIREDO,Pública
13099892,ESCOLA ESTADUAL PREFEITO DONGA MICHILES,Pública
13099981,CENTRO EDUCACIONAL LATO SENSU III,Privada
13100629,CENTRO DE ENSINO NIVEA ROQUE,Privada
13101030,EETI MARIA IZABEL FERREIRA XAVIER DESTERRO E SILVA,Pública
13101048,ESCOLA ESTADUAL ELIANA SOCORRO PACHECO BRAGA,Pública
13101137,IFAM - CAMPUS HUMAITA,Pública
13101145,IFAM - CAMPUS ITACOATIARA,Pública
13101153,IFAM - CAMPUS EIRUNEPE,Pública
13101170,IFAM - CAMPUS TEFE,Pública
13101579,ESCOLA ESTADUAL ELIAS NOVOA ALVAREZ,Pública
13102192,LATO SENSU IV,Privada
13102206,ESCOLA ESTADUAL DE CABURI,Pública
13102320,EETI AUREA PINHEIRO BRAGA,Pública
13102478,IFAM - CAMPUS AVANCADO MANACAPURU,Pública
13102605,ESCOLA ESTADUAL JAMIL SEFFAIR,Pública
13103377,ESCOLA ESTADUAL TEN CORONEL CANDIDO JOSE MARIANO,Pública
13103385,ESCOLA ESTADUAL CORONEL PEDRO CAMARA,Pública
13103393,ESCOLA ESTADUAL SENADOR EVANDRO DAS NEVES CARREIRA,Pública
13103415,ESCOLA ESTADUAL PROF ELIANA DE FREITAS MORAIS,Pública
13103423,ESCOLA ESTADUAL PROFA KARLA PATRICIA BARROS DE AZEVEDO,Pública
13103440,ESCOLA ESTADUAL JUSTINA PIRES NOGUEIRA,Pública
13103466,EETI PEDRO FUKUYEI YAMAGUCHI FERREIRA,Pública
13104381,EETI JOSE HOLANDA CAVALCANTE,Pública
13104390,ESCOLA EST CETI PROFESSOR MANUEL VICENTE FERREIRA LIMA,Pública
13104411,EETI PROFESSORA LECITA FONSECA RAMOS,Pública
13104420,EETI MARIA EVA DOS SANTOS,Pública
13105310,EETI HISTORIADOR ARINDAL VINICIUS DA FONSECA REIS,Pública
13105329,EE CETI DOM JORGE EDWARD MARSKELL,Pública
13105337,ESCOLA NILTON LINS JAPIIM,Privada
13105515,CENTRO EDUCACIONAL DE TEMPO INTEGRAL PEDRO FALABELLA,Pública
13105833,CENTRO EDUC DE TEMPO INT TARCILA PRADO DE NEGREIROS MENDES,Pública
13106341,ESCOLA ESTADUAL PROFESSOR ROFRAN BELCHIOR DA SILVA,Pública
13106350,CETI PROFESSORA ROSARIA MARINHO PAES,Pública
13106368,CETI PROFESSOR ARISTELIO SABINO DE OLIVEIRA,Pública
13106376,CETI AGOSTINHO ERNESTO DE ALMEIDA,Pública
13106384,ESCOLA ESTADUAL NOVO CEU,Pública
13106619,IFAM - CAMPUS AVANCADO IRANDUBA,Pública
13107100,CETI DARIANA ZULEICA CORREA LOPES,Pública
13107119,CETI PROFESSORA MARIA ADELAIDE MARINHO HORTENCIA,Pública
13107380,ESCOLA IDAAM - UNIDADE TORQUATO TAPAJOS,Privada
13107453,CENTRO DE EDUCACAO DE TEMPO INTEGRAL CALIXTO RIBEIRO,Pública
13107780,CETI FRANCISCO HELIO BEZERRA BESSA,Pública
13107950,ESCOLA ESTADUAL TEREZINHA ALMEIDA DA SILVA,Pública
13107976,CETI JOSE DE ARAUJO RODRIGUES,Pública
13108484,CETI PROFESSORA NEUZA ALVES BARROSO,Pública
13108492,CETI JOAO CARLOS PEREIRA DOS SANTOS,Pública
13108727,ESCOLAS IDAAM UNIDADE MORADA DO SOL,Privada
13108921,CETI ELIAS MENDES DA SILVA,Pública
13108948,CETI PROFESSORA NAIDE LINS DE ALBUQUERQUE,Pública
13108956,ESC EST INDIGENA PROFESSORA DARIA GABRIEL QUIRINO ICURANA,Pública
13116401,IFAM - CAMPUS COARI,Pública
13168207,CENTRO EDUCACIONAL ADALBERTO VALLE - UNIDADE I,Privada
13219227,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE BVRAMOS,Pública
13220217,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE CAREIRO,Pública
13220233,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAQUI,Pública
13221205,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE AUTAZES,Pública
13222228,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE BARREIR,Pública
13223240,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE SANTO A,Pública
13223275,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE ITACOAT,Pública
13223291,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NOVA OL,Pública
13223305,CENTRO DE ENSINO MEDIADO POR TECNOLOGIA DE PARINTINS,Pública
13232207,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MAUES,Pública
13232215,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE NHAMUND,Pública
13234218,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE SILVES,Pública
13240200,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MARAA,Pública
13245201,ESCOLA ESTADUAL FREI MARIO MONACELLI,Pública
13246208,ESCOLA ESTADUAL AUREA PINHEIRO BRAGA,Pública
13252208,ESC EST INDIGENA PROFESSOR GILDO SAMPAIO MEGATANUCU,Pública
13254200,ESCOLA ESTADUAL CAETANO MENDONCA,Pública
13258206,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANAUS,Pública
13270230,CENTRO RURAL DE ENSINO COM MEDIACAO TECNOLOGICA DE MANACAP,Pública
13304224,EETI MARCANTONIO VILACA II,Pública
13304259,EETI PROFESSOR GARCITYLZO DO LAGO E SILVA,Pública
13304267,EETI DRA ZILDA ARNS NEUMANN,Pública
13304275,EE PROFESSOR ANTONIO JOSE BERNARDO VASCONCELOS,Pública
13304283,ESCOLA ESTADUAL PROFESSOR RAIMUNDO DA SILVA CARVALHO,Pública
13304313,ESCOLA ESTADUAL PROFESSOR JOSE ELNO FERREIRA DE SOUZA,Pública
13304330,ESCOLA ESTADUAL FERNANDO RAMOS DE MIRANDA,Pública
13304348,ESCOLA ESTADUAL PROFESSORA ENERY BARBOSA DOS SANTOS,Pública
13313215,EETI JOAO DOS SANTOS BRAGA,Pública
13313231,ESCOLAS IDAAM- UNIDADE CIDADE NOVA,Privada
13314211,ESCOLA ESTADUAL IRMA GABRIELLE COGELS,Pública
13321234,IFAM - CAMPUS MAUES,Pública
13322230,IFAM - CAMPUS PRESIDENTE FIGUEIREDO,Pública
13322249,IFAM - CAMPUS TABATINGA,Pública
13323237,IFAM - CAMPUS PARINTINS,Pública
13324233,IFAM - CAMPUS LABREA,Pública
14000016,COLEGIO ESTADUAL MILITARIZADO DESEMBARGADOR SADOC PEREIRA,Pública
14000474,UFRR - ESCOLA AGROTECNICA,Pública
14000482,ESCOLA ESTADUAL AYRTON SENNA DA SILVA,Pública
14000490,ESCOLA ESTADUAL ANA LIBORIA,Pública
14000512,ESCOLA ESTADUAL GONCALVES DIAS,Pública
14000520,ESCOLA ESTADUAL MAJOR ALCIDES RODRIGUES DOS SANTOS,Pública
14000539,COLEGIO ESTADUAL MILITARIZADO PRESIDENTE TANCREDO NEVES - CEM XXIII,Pública
14000547,ESCOLA ESTADUAL PROFESSOR CAMILO DIAS,Pública
14000580,ESCOLA ESTADUAL 13 DE SETEMBRO,Pública
14000776,COLEGIO ESTADUAL MILITARIZADO CARLOS DRUMOND DE ANDRADE - CEMXXX,Pública
14000792,CENTRO EDUCACIONAL MACUNAIMA - COLEGIO FAMETRO,Privada
14000814,CENTRO DE EDUCACAO INTEGRADA COLMEIA LTDA,Privada
14000997,ESCOLA ESTADUAL PROFESSOR HILDEBRANDO FERRO BITENCOURT,Pública
14001055,ESC INSTITUTO BATISTA DE RORAIMA,Privada
14001071,ESCOLA ESTADUAL JESUS NAZARENO DE SOUZA CRUZ,Pública
14001080,CEN DE EDUC DO TRAB JOAO DE MENDONCA FURTADO - SESI,Privada
14001152,COLEGIO ESTADUAL MILITARIZADO LUIZ RIBEIRO DE LIMA - CEM V,Pública
14001187,ESCOLA ESTADUAL MARIO DAVID ANDREAZZA,Pública
14001209,ESCOLA ESTADUAL MONTEIRO LOBATO,Pública
14001535,ESCOLA ESTADUAL PROFESSOR ANTONIO CARLOS DA SILVA NATALINO,Pública
14001640,COLEGIO ESTADUAL MILITARIZADO PROFESSORA MARIA DOS PRAZERES MOTA - CEM VII,Pública
14001870,COLEGIO ESTADUAL MILITARIZADO VITORIA MOTA CRUZ,Pública
14001888,ESCOLA ESTADUAL PROFESSORA MARIA DAS NEVES REZENDE,Pública
14002710,COLEGIO ESTADUAL MILITARIZADO JOSE AURELIANO DA COSTA CEM XXVIII,Pública
14003678,ESCOLA ESTADUAL DE TEMPO INTEGRAL JOSE VIEIRA DE SALES GUERRA,Pública
14003724,ESCOLA ESTADUAL PRESIDENTE CASTELO BRANCO,Pública
14003856,ESCOLA ESTADUAL DE ENSINO MEDIO EM TEMPO INTEGRAL PADRE JOSE MONTICONE,Pública
14003899,COLEGIO ESTADUAL MILITARIZADO DOM PEDRO II - CEM XIX,Pública
14004267,ESCOLA ESTADUAL HENRIQUE DIAS,Pública
14004844,COLEGIO ESTADUAL MILITARIZADO JOAO RODRIGUES DA SILVA,Pública
14005093,ESCOLA ESTADUAL DE ENSINO MEDIO EM TEMPO INTEGRAL JOSE DE ALENCAR,Pública
14005824,ESCOLA ESTADUAL AMERICA SARMENTO RIBEIRO,Pública
14005875,ESCOLA ESTADUAL OLAVO BRASIL FILHO,Pública
14005930,COLEGIO ESTADUAL MILITARIZADO PROFESSORA MARIA DE LOURDES NEVES,Pública
14006111,COLEGIO DE APLICACAO DA UFRR,Pública
14006200,COLEGIO ESTADUAL MILITARIZADO SENADOR HELIO DA COSTA CAMPOS,Pública
14006227,ESCOLA ESTADUAL LOBO DALMADA,Pública
14006260,ESCOLA ADVENTISTA DE BOA VISTA,Privada
14006740,CLARETIANO-COLEGIO,Privada
14006871,COLEGIO MILITAR ESTADUAL DE ENSINO FUNDAMENTAL E MEDIO CEL PM DERLY LUIZ VIEIRA BORGES,Pública
14007274,INSTITUTO SION,Privada
14007835,IFRR - CAMPUS BOA VISTA ZONA OESTE,Pública
14008017,COLEGIO ESTADUAL MILITARIZADO IRMA MARIA TERESA PARODI-CEMIII,Pública
14320525,COLEGIO ESTADUAL MILITARIZADO PROFª WANDA DAVID AGUIAR - CEM XI,Pública
14321050,ESCOLA ESTADUAL PROFESSORA VANDA DA SILVA PINTO,Pública
14321459,COLEGIO ESTADUAL MILITARIZADO PROFESSOR CARLO CASADIO,Pública
14321653,ESCOLA ESTADUAL TEREZA TEODORO DE OLIVEIRA,Pública
14322188,COLEGIO ESTADUAL MILITARIZADO CICERO VIEIRA NETO,Pública
14322382,COLEGIO ESTADUAL MILITARIZADO CEM XXXII PROFESSOR SEVERINO GONCALO GOMES CAVALCANTE,Pública
14322641,COLEGIO ESTADUAL MILITARIZADO ALDEBARO JOSE ALCANTARA,Pública
14322765,COLEGIO ESTADUAL MILITARIZADO DR LUIZ RITTLER BRITO DE LUCENA,Pública
14322773,COLEGIO ESTADUAL MILITARIZADO FERNANDO GRANGEIRO DE MENEZES,Pública
14323931,COLEGIO ESTADUAL MILITARIZADO PROFESSORA ELZA BREVES DE CARVALHO,Pública
14324016,COLEGIO ESTADUAL MILITARIZADO MARIA MARISELMA DE OLIVEIRA CRUZ - XII,Pública
14324067,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO BOA VISTA-RR,Privada
14324636,CENTRO DE EDUCACAO SESC,Privada
14342600,IFRR - CAMPUS NOVO PARAISO,Pública
15000036,ESCOLA ESTADUAL FLORA TEIXEIRA,Pública
15000265,ESCOLA ESTADUAL DEP AMERICO PEREIRA LIMA,Pública
15000281,ESCOLA ESTADUAL EMANUEL SALGADO VIEIRA,Pública
15001504,ESCOLA ESTADUAL SAO JOSE,Pública
15002853,ESCOLA ESTADUAL PADRE JOSE NICOLINO DE SOUZA,Pública
15004716,ESCOLA PROFESSOR JONATHAS PONTES ATHIAS,Privada
15004783,ESCOLA ESTADUAL ANTONIO CANDIDO MACHADO,Pública
15005100,ESCOLA ESTADUAL SANTO ANTONIO,Pública
15005186,ESCOLA ESTADUAL AMADEU BURLAMAQUI SIMOES,Pública
15007324,ESCOLA ESTADUAL PREFEITO CARIM MELEM,Pública
15007375,ESCOLA ESTADUAL FRANCISCO NOBRE DE ALMEIDA,Pública
15009432,ESCOLA ESTADUAL PRETEXTATO DA COSTA ALVARENGA,Pública
15011020,COLEGIO ULBRA CRISTO SALVADOR,Privada
15011070,COLEGIO DOM AMANDO,Privada
15011097,COLEGIO SANTA CLARA,Privada
15011259,ESCOLA ESTADUAL SAO JOSE,Pública
15011275,ESCOLA ESTADUAL SAO RAIMUNDO NONATO,Pública
15011330,ESCOLA ESTADUAL PRESIDENTE TANCREDO NEVES,Pública
15011356,ESCOLA ESTADUAL ALMIRANTE SOARES DUTRA,Pública
15011372,ESCOLA ESTADUAL ALVARO ADOLFO DA SILVEIRA,Pública
15011380,ESCOLA ESTADUAL ANTONIO BATISTA BELO DE CARVALHO,Pública
15011410,ESCOLA ESTADUAL NOSSA SENHORA DE GUADALUPE,Pública
15011437,ESCOLA ESTADUAL PROF ALUISIO LOPES MARTINS,Pública
15011526,ESCOLA ESTADUAL SAO FELIPE,Pública
15011534,ESCOLA ESTADUAL PROF TEREZINHA DE JESUS RODRIGUES,Pública
15011542,ESCOLA ESTADUAL FELISBELO JAGUAR SUSSUARANA,Pública
15011550,ESCOLA ESTADUAL EZERIEL MONICO DE MATOS,Pública
15011577,ESCOLA ESTADUAL FREI AMBROSIO,Pública
15011585,ESCOLA ESTADUAL FREI OTHMAR,Pública
15011607,ESCOLA ESTADUAL JOSE DE ALENCAR,Pública
15011615,ESCOLA ESTADUAL JULIA GONCALVES PASSARINHO,Pública
15011623,ESCOLA ESTADUAL MADRE IMACULADA,Pública
15011658,ESCOLA ESTADUAL NOSSA SENHORA APARECIDA,Pública
15011666,ESCOLA ESTADUAL PEDRO ALVARES CABRAL,Pública
15011674,ESCOLA ESTADUAL PLACIDO DE CASTRO,Pública
15011690,ESCOLA ESTADUAL ONESIMA PEREIRA DE BARROS,Pública
15011704,ESCOLA ESTADUAL PROFA MARIA UCHOA MARTINS,Pública
15011739,ESCOLA ESTADUAL RODRIGUES DOS SANTOS,Pública
15015270,ESCOLA ESTADUAL DIOCESANA SAO FRANCISCO,Pública
15015564,CENTRO DE EDUCACAO DE JOVENS E ADULTOS - SANTAREM,Pública
15015785,ESCOLA ESTADUAL WALDEMAR MAUES,Pública
15016668,ESCOLA ESTADUAL GOV FERNANDO GUILHON,Pública
15016722,ESCOLA ESTADUAL FREI CONSTANCIO,Pública
15017621,ESCOLA ESTADUAL PROF JOSE AGOSTINHO GUERRA,Pública
15017893,ESCOLA ESTADUAL DOM PEDRO I,Pública
15018644,ESCOLA ESTADUAL JULIAO BERTOLDO DE CASTRO,Pública
15019403,ESCOLA ESTADUAL MARCILIO DIAS,Pública
15020282,ESCOLA ESTADUAL PRES TANCREDO DE ALMEIDA NEVES,Pública
15021564,ESCOLA ESTADUAL PAULINO DE BRITO,Pública
15022617,ESCOLA ESTADUAL LEOPOLDINA GUERREIRO,Pública
15024237,ESCOLA ESTADUAL RUI BARBOSA,Pública
15024792,ESCOLA ESTADUAL PROFA MARIA ELIZETE FONA NUNES,Pública
15026680,ESCOLA ESTADUAL PRADO LOPES,Pública
15027635,ESCOLA ESTADUAL JOAO XXIII,Pública
15028526,ESCOLA ESTADUAL RETIRO GRANDE,Pública
15028577,ESCOLA ESTADUAL UMARIZAL,Pública
15028593,ESCOLA ESTADUAL DELGADO LEAO,Pública
15029220,ESCOLA ESTADUAL MAGALHAES BARATA,Pública
15031837,ESCOLA ESTADUAL DRA ESTER MOUTA,Pública
15032744,ESCOLA ESTADUAL PROF ADEMAR NUNES VASCONCELOS,Pública
15033406,ESCOLA ESTADUAL JOAO APOLINARIO BATISTA,Pública
15033651,ESCOLA ESTADUAL PROF GASPARINO BATISTA DA SILVA,Pública
15033724,ESCOLA ESTADUAL PROF EDDA DE SOUSA GONCALVES,Pública
15033813,ESCOLA ESTADUAL STELLA MARIS,Pública
15033864,ESCOLA ESTADUAL NOVO HORIZONTE,Pública
15034046,ESCOLA ESTADUAL DOM ALBERTO GALDENCIO RAMOS,Pública
15034054,ESCOLA ESTADUAL PROF JOSE VALENTE RIBEIRO,Pública
15034143,ESCOLA ESTADUAL PRINCIPE DA PAZ,Pública
15034186,ESCOLA ESTADUAL MINISTRO ALCIDES CARNEIRO,Pública
15034372,ESCOLA ESTADUAL JOAO CARLOS BATISTA,Pública
15034399,ESCOLA ESTADUAL MADRE CELESTE,Pública
15034410,ESCOLA ESTADUAL ANTONIO TEIXEIRA GUEIROS,Pública
15034429,ESCOLA ESTADUAL FERNANDO FERRARI,Pública
15034445,ESCOLA ESTADUAL JOAQUIM VIANA,Pública
15034453,EEEF PRES TANCREDO DE ALMEIDA NEVES,Pública
15034488,ESCOLA ESTADUAL PROF JOSE EDMUNDO QUEIROZ,Pública
15034496,ESCOLA ESTADUAL PROFA MARIA ARAUJO FIGUEIREDO,Pública
15034500,ESCOLA ESTADUAL PROFA REGINA COELI SOUZA SILVA,Pública
15034569,ESCOLA ESTADUAL AGOSTINHO MONTEIRO,Pública
15034607,ESCOLA ESTADUAL JADERLANDIA,Pública
15034631,ESCOLA ESTADUAL JULIA SEFFER,Pública
15034640,ESCOLA ESTADUAL LUIZ NUNES DIREITO,Pública
15034674,ESCOLA ESTADUAL OSCARINA PENALBER,Pública
15034739,ESCOLA ESTADUAL MARIA GABRIELA RAMOS DE OLIVEIRA,Pública
15034747,ESCOLA ESTADUAL RAMIRO OLAVO RIBEIRO DE CASTRO,Pública
15034755,ESCOLA ESTADUAL JOSE MARCELINO DE OLIVEIRA,Pública
15034763,ESCOLA ESTADUAL LUCY CORREA DE ARAUJO,Pública
15034771,ESCOLA ESTADUAL PRINCESA ISABEL - ATALAIA,Pública
15034780,ESCOLA ESTADUAL EROTILDES FROTA AGUIAR,Pública
15034836,ESCOLA ESTADUAL PROF ZULIMA VERGOLINO DIAS,Pública
15034844,ESCOLA ESTADUAL PROF ANTONIO GONDIM LINS,Pública
15034909,ESCOLA ESTADUAL WALTER BEZERRA FALCAO,Pública
15035557,ESCOLA ESTADUAL RAINHA DA PAZ,Pública
15035581,ESCOLA ESTADUAL INSTITUTO BOM PASTOR,Pública
15035662,ESCOLA ESTADUAL JORNALISTA ROMULO MAIORANA,Pública
15035735,ESCOLA ESTADUAL PADRE JOSE DELGARDES,Pública
15035867,ESCOLA ESTADUAL CONEGO BATISTA CAMPOS,Pública
15035891,ESCOLA ESTADUAL EDUARDO ANGELIM,Pública
15035921,ESCOLA ESTADUAL ACY DE JESUS BARROS PEREIRA - VILA SAO FRANCISCO,Pública
15035956,ESCOLA ESTADUAL JOSE MARIA DE MORAES,Pública
15035964,ESCOLA ESTADUAL PROF JOSE MARIA MACHADO,Pública
15037070,ESCOLA ESTADUAL PRESIDENTE DUTRA,Pública
15037215,ESCOLA ESTADUAL PROF FRANCISCO DA SILVA NUNES,Pública
15037614,COLEGIO ALFA,Privada
